FPDS_legal_business_name,SBIR_company,FPDS_city,FPDS_state,SBIR_city,SBIR_state,fuzz_score,search_keyword
WISCONSIN ENGINE RESEARCH CONS,WISCONSIN ENGINE RESEARCH CONSULTANTS LLC,MADISON,WI,Madison,WI,85,WISCONSIN ENGINE RESEARCH CONSULTANTS LLC
SENSING SYSTEMS LIMITED LIABILITY COMPANY,ENLISENSE LIMITED LIABILITY COMPANY,SAN MATEO,CA,Allen,TX,84,SENSING SYSTEMS LLC
DEFENSE TECHNOLOGIES INCORPORATED DONE,Dzyne Technologies Incorporated,TAMPA,FL,Fairfax,VA,84,"DEFENSE TECHNOLOGIES, INC."
HONEYWELL INTERNATIONAL INC.,"OCEES INTERNATIONAL, INC.",GOLDEN VALLEY,MN,Honolulu,HI,84,
HONEYWELL INTERNATIONAL INC.,"OCEES INTERNATIONAL, INC.",GOLDEN VALLEY,MN,Honolulu,HI,84,
HONEYWELL INTERNATIONAL INC.,"OCEES INTERNATIONAL, INC.",POWAY,CA,Honolulu,HI,84,
HONEYWELL INTERNATIONAL INC.,"OCEES INTERNATIONAL, INC.",POWAY,CA,Honolulu,HI,84,
CREARE INCORPORATED,RDRTEC INCORPORATED,HANOVER,NH,Dallas,TX,84,CREARE LLC
DELTA EPSILON TECHNOLOGIES LIMITED LIABILITY COMPANY,Pond Life Technologies Limited Liability Company,MCLEAN,VA,Cedar Park,TX,84,"DELTA EPSILON TECHNOLOGIES, LLC"
INSITUTEC INCORPORATED,Intertie Incorporated,CHARLOTTE,NC,Sausalito,CA,84,"INSITUTEC, INC."
AZNA LIMITED LIABILITY COMPANY (2146),ENZIN LIMITED LIABILITY COMPANY,WILMINGTON,MA,Houston,TX,84,AZNA CORP.
"NEUMANN SYSTEMS GROUP, INC.",Command Systems Group Inc,COLORADO SPRINGS,CO,Torrance,CA,84,DIRECTED ENERGY SOLUTIONS
AEPTEC MICROSYSTEMS INCORPORATED,Kepley Biosystems Incorporated,ROCKVILLE,MD,Greensboro,NC,84,"3E TECHNOLOGIES INTERNATIONAL, INC."
PROSERVICES CORPORATION,Protasis Corporation,TRENTON,NJ,MARLBORO,MA,84,CHI SYSTEMS INC
K & M ENVIRONMENTAL INC,"RAMS ENVIRONMENTAL, INC.",VIRGINIA BEACH,VA,Ormond Beach,FL,84,"MORPHIX TECHNOLOGIES, INC."
AERODYNE RESEARCH INCORPORATED,Penta Research Incorporated,BILLERICA,MA,Huntsville,AL,84,AERODYNE RESEARCH INC
BARRON ASSOCIATES INCORPORATED,"SVT Associates, Incorporated",CHARLOTTESVILLE,VA,Eden Prairie,MN,84,BARRON ASSOCIATES INC
SPACE VECTOR CORPORATION,Space Computer Corporation,CHATSWORTH,CA,Los Angeles,CA,84,
U C T DEFENSE LIMITED LIABILITY COMPANY,ENLISENSE LIMITED LIABILITY COMPANY,STUART,FL,Allen,TX,84,"UCT DEFENSE, LLC"
"APECOR,  INC",Apec Inc,ORLANDO,FL,Danvers,MA,84,APECOR CORP
PHASE FORWARD INCORPORATED,Seward Incorporated,WALTHAM,MA,Minneapolis,MN,84,"LINCOLN TECHNOLOGIES, INC."
AERODYN ENGINEERING INCORPORATED,"Kalsi Engineering, Incorporated",INDIANAPOLIS,IN,Sugar Land,TX,84,"AERODYN ENGINEERING, INC."
V SYSTEM COMPOSITES INCORPORATED,"V SYSTEM COMPOSITES, INC.",SAN DIEGO,CA,San Diego,CA,84,"V SYSTEM COMPOSITES, INC."
MZA ASSOCIATES CORPORATION,MZA ASSOCIATES CORP,ALBUQUERQUE,NM,Albuquerque,NM,84,MZA ASSOCIATES CORP
NEXTGEN AERONAUTICS INCORPORATED,"Nextgen Aeronautics, Inc.",TORRANCE,CA,Torrance,CA,84,"Nextgen Aeronautics, Inc."
STREAMLINE NUMERICS INCORPORATED,"STREAMLINE NUMERICS, INC.",GAINESVILLE,FL,Gainesville,FL,84,"STREAMLINE NUMERICS, INC."
AUTONOMOUS SOLUTIONS INCORPORATED,"AUTONOMOUS SOLUTIONS, INC.",WELLSVILLE,UT,Petersboro,UT,84,"AUTONOMOUS SOLUTIONS, INC."
"REAL-TIME ANALYZERS, INCORPORATED",REAL-TIME ANALYZERS INC,MIDDLETOWN,CT,Middletown,CT,84,REAL-TIME ANALYZERS INC
NANOSCALE MATERIALS INCORPORATED,"NanoScale Materials, Inc.",MANHATTAN,KS,Manhattan,KS,84,"NanoScale Materials, Inc."
"DEFENSE HOLDINGS, INC.","Greenone Holdings, Inc.",ARLINGTON,VA,LAS VEGAS,NV,83,"NOESIS, INC."
"CAPE HENRY ASSOCIATES, INC.","COVENTRY ASSOCIATES, INC.",VIRGINIA BEACH,VA,West Boylston,MA,83,"Janus Research Group, LLC"
"CYCUITY, INC.","CERACUITY, INC.",SAN JOSE,CA,New York,NY,83,"Tortuga Logic, Inc."
THERMACORE INCORPORATED,Terrasimco Incorporated,LANCASTER,PA,Martinsburg,WV,83,"THERMACORE, INC."
"RED CELL PARTNERS, LLC",MEDCHEM PARTNERS LLC,DALLAS,TX,lexington,MA,83,
PARSONS GOVERNMENT SERVICES INC.,"SPACEHAB GOVERNMENT SERVICES, INC.",CENTREVILLE,VA,Houston,TX,83,"Braxton Technologies, LLC"
MAXAR MISSION SOLUTIONS INC.,"Emission Solution, Inc.",HERNDON,VA,Indianapolis,IN,83,
AUGUSTUS AEROSPACE COMPANY,MARS AEROSPACE COMPANY,COLORADO SPRINGS,CO,Gainesville,FL,83,PERICLE COMMUNICATIONS COMPANY
INVOCON INCORPORATED,"BCO, Incorporated",CONROE,TX,Billerica,MA,83,"Invocon, Inc."
SIMULEX INCORPORATED,"Metselex, Incorporated",WEST LAFAYETTE,IN,Minneapolis,MN,83,Simulex Inc.
SOLIPSYS CORPORATION,Isoplexis Corporation,LAUREL,MD,Wilmington,DE,83,Solipsys Corp.
SDS INTERNATIONAL INCORPORATED,System Dynamics International Incorporated ,FREDERICKSBURG,VA,Gainesville,FL,83,
INXITU INCORPORATED,PNTS INCORPORATED,MOUNTAIN VIEW,CA,Monmouth Junction,NJ,83,"inXitu, Inc."
SUNPOWER INCORPORATED,Castner Incorporated,ATHENS,OH,Grand Island,NY,83,"Sunpower, Inc."
PHYSICAL SCIENCES INCORPORATED,"Photon Sciences, Incorporated",ANDOVER,MA,Plano,TX,83,Physical Sciences Inc.
VISION PRODUCTS LLC,"Visionary Products, Inc. ",LOS GATOS,CA,DRAPER,UT,83,"SA Photonics, Inc. "
ADVANCED TECHNOLOGY INTERNATIONAL,DAX TECHNOLOGIES INTERNATIONAL,SUMMERVILLE,SC,Matawan,NJ,83,"Advanced Technologies, Inc"
QD VISION INCORPORATED,Pyxisvision Incorporated,WATERTOWN,MA,Bristow,VA,83,"QD VISION, INC."
DEFENSE LIFE SCIENCES LIMITED LIABILITY COMPANY,ENLISENSE LIMITED LIABILITY COMPANY,MC LEAN,VA,Allen,TX,83,"DEFENSE LIFE SCIENCES, LLC"
METIS DESIGN CORPORATION,METIS DESIGN CORP,BOSTON,MA,Boston,MA,83,METIS DESIGN CORP
SPLASHNOTE SYSTEMS INCORPORATED,"Splashnote Systems, Inc.",SANTA CLARA,CA,Santa Clara,CA,83,"Splashnote Systems, Inc."
APPLIED THIN FILMS INCORPORATED,"APPLIED THIN FILMS, INC.",EVANSTON,IL,Skokie,IL,83,"APPLIED THIN FILMS, INC."
BEAM-WAVE RESEARCH INC,"BEAM-WAVE RESEARCH, INCORPORATED",BETHESDA,MD,Bethesda,MD,83,"BEAM-WAVE RESEARCH, INCORPORATED"
TIETRONIX SOFTWARE INCORPORATED,"Tietronix Software, Inc.",HOUSTON,TX,Houston,TX,83,"Tietronix Software, Inc."
AI SIGNAL RESEARCH INCORPORATED,Penta Research Incorporated,HUNTSVILLE,AL,Huntsville,AL,83,"AI Signal Research, Inc."
NETWORKFAB CORPORATION,NEORX CORPORATION,SANTA CLARA,CA,SEATTLE,WA,82,NETWORKFAB CORP.
APPLIED RADAR INCORPORATED,APPLIED POLERAMIC INCORPORATED,NORTH KINGSTOWN,RI,Benicia,CA,82,"Applied Radar, Inc. "
"SPACEDEV, INC.",Espace Inc ,POWAY,CA,Hull,MA,82,SPACEDEV
"QUERALT, INC","QUELLTX, INC.",NORTH HAVEN,CT,Cambridge,MA,82,Queralt LLC
II-VI INCORPORATED,D 2 INCORPORATED,SAXONBURG,PA,North Falmouth,MA,82,Ii-vi Inc.
"IMPACT-RLW SYSTEMS, INC.","Macro Systems, Inc.",STATE COLLEGE,PA,Silver Spring,MD,82,"RLW, INC."
SPADAC INC.,"PAC, INC.",MC LEAN,VA,McLean,VA,82,SPATIAL DATA ANALYTICS CORPORATION
ALION-CATI CORPORATION,HEALIONICS CORPORATION,CHICAGO,IL,Seattle,WA,82,
III N TECHNOLOGY INCORPORATED,CESARONI TECHNOLOGY INCORPORATED,MANHATTAN,KS,Sarasota,FL,82,"III-N Technology, Inc"
APPLIED SENSOR RESEARCH & DEVELOPMENT CORP,PRI RESEARCH & DEVELOPMENT CORP.,ARNOLD,MD,Torrance,CA,82,Sensor Research And Development Corporation
CONCEPTS ETI INCORPORATED,New Concept Incorporated,WILDER,VT,Baltimore,MD,82,"Concepts NREC, LLC"
CONCEPTS ETI INCORPORATED,New Concept Incorporated,WILDER,VT,Baltimore,MD,82,"Concepts NREC, LLC"
CONCEPTS ETI INCORPORATED,New Concept Incorporated,WHITE RIVER JUNCTION,VT,Baltimore,MD,82,"Concepts NREC, LLC"
CONCEPTS ETI INCORPORATED,New Concept Incorporated,WHITE RIVER JUNCTION,VT,Baltimore,MD,82,"Concepts NREC, LLC"
AEROVIRONMENT INCORPORATED,"Aerotonomy, Incorporated",MONROVIA,CA,"Lithia Springs, GA",GA,82,"AEROVIRONMENT, INC."
RADIANCE TECHNOLOGIES INCORPORATED (4084),Dzyne Technologies Incorporated,HUNTSVILLE,AL,Fairfax,VA,82,"Radiance Technologies, Inc."
ANACAPA SCIENCES INCORPORATED,"Anacapa Sciences, Inc.",SANTA BARBARA,CA,Santa Barbara,CA,82,"Anacapa Sciences, Inc."
OHRN ENTERPRISES INCORPORATED,"OHRN ENTERPRISES, INC.",DE WITT,NY,DEWITT,NY,82,"OHRN ENTERPRISES, INC."
OREGON IRON WORKS INCORPORATED,"OREGON IRON WORKS, INC.",CLACKAMAS,OR,Clackamas,OR,82,"OREGON IRON WORKS, INC."
"AVASCENT GROUP, LTD., THE","THE AVASCENT GROUP, LTD.",WASHINGTON,DC,Washington,DC,82,"THE AVASCENT GROUP, LTD."
ADAPTIVE METHODS INCORPORATED,"ADAPTIVE METHODS, INC.",CENTREVILLE,VA,Centreville,VA,82,"ADAPTIVE METHODS, INC."
ADVANCED SYSTEMS SUPPORTABILITY ENGINEERING TOOLS AND TECHNOLOGY INCORPORATED,"Advanced Systems/Supportability Engineering Technologies And Tools, Inc.",MANASSAS,VA,Manassas,VA,82,"Advanced Systems/Supportability Engineering Technologies And Tools, Inc."
INTERACTIVE DATA VISUALIZATION INCORPORATED,INTERACTIVE DATA VISUALIZATION,LEXINGTON,SC,Lexington,SC,82,INTERACTIVE DATA VISUALIZATION
SYSTEMS ENGINEERING ASSOCIATES CORPORATION,System Engineering Associates,MIDDLETOWN,RI,Newport,RI,82,System Engineering Associates
OPTIMAL SYNTHESIS INCORPORATED,OPTIMAL SYNTHESIS INC.,PALO ALTO,CA,Los Altos,CA,82,OPTIMAL SYNTHESIS INC.
NIGHTSKY SYSTEMS INCORPORATED,"Nightsky Systems, Inc.",RALEIGH,NC,Raleigh,NC,82,"Nightsky Systems, Inc."
NANORACKS,"Nanoracks, LLC",HOUSTON,TX,Webster,TX,82,"Nanoracks, LLC"
ORION PROPULSION INCORPORATED,"Orion Propulsion, Inc.",MADISON,AL,Madison,AL,82,"Orion Propulsion, Inc."
"PELAGIQUE, LLC",PELAGIQUE,MALIBU,CA,Malibu,CA,82,PELAGIQUE
"PELAGIQUE, LLC",PELAGIQUE,MALIBU,CA,Malibu,CA,82,PELAGIQUE
"PELAGIQUE, LLC",PELAGIQUE,SANTA MONICA,CA,Malibu,CA,82,PELAGIQUE
"PELAGIQUE, LLC",PELAGIQUE,SANTA MONICA,CA,Malibu,CA,82,PELAGIQUE
SEACOAST SCIENCE INCORPORATED,"SEACOAST SCIENCE, INC.",CARLSBAD,CA,Calabasas,CA,82,"SEACOAST SCIENCE, INC."
DEFORMATION CONTROL TECHNOLOGY INC,Remote Control Technolgy Inc.,CLEVELAND,OH,Redmond,WA,81,"DANTE Solutions, Inc."
"AZMARK AERO SYSTEMS, LLC",APPAREO SYSTEMS LLC,GILBERT,AZ,Fargo,ND,81,M-DOT Aerospace
EXQUADRUM INCORPORATED,"SEQUELA, INCORPORATED",ADELANTO,CA,Falmouth,ME,81,EXQUADRUM INC
"EPSILON C5I, INC.","EPSILON3, INC.",SAN DIEGO,CA,Santa Monica,CA,81,KAB LABORATORIES INC.
VESCENT PHOTONICS INCORPORATED,Morton Photonics Incorporated,GOLDEN,CO,West Friendship,MD,81,VESCENT PHOTONICS LLC
"CONSORTIUM MANAGEMENT GROUP, INC.",Waste Management Group Inc.,WASHINGTON,DC,Crompond,NY,81,
MICROBIAL-VAC SYSTEMS,"Microbial Systems, Inc.",JEROME,ID,Elm Grove,WI,81,MICROBIAL VAC
INFOASSURE INC,InfoSense Inc,ARNOLD,MD,Charlotte,NC,81,"INFO-OPS / INFOASSURE, INC."
DEVELOSOFT CORPORATION,DEVELOSOFT CORP.,BOULDER,CO,Boulder,CO,81,DEVELOSOFT CORP.
HOH AERONAUTICS INCORPORATED,"Hoh Aeronautics, Inc.",LOMITA,CA,Lomita,CA,81,"Hoh Aeronautics, Inc."
"RADIANT ANALYTIC SOLUTIONS, INC","Exoanalytic Solutions, Inc.",HERNDON,VA,Foothill Ranch,CA,80,
XRDEFENSE LLC,DEFENDER LLC,OKLAHOMA CITY,OK,NOTTINGHAM,MD,80,"Anautics, Inc."
SIERRA LOBO INCORPORATED,Spectral Labs Incorporated,FREMONT,OH,San Diego,CA,80,"Sierra Lobo, Inc. "
DOUBLESHOT CORPORATION,ADOLOR CORPORATION,ROHNERT PARK,CA,MALVERN,PA,80,"DOUBLESHOT, INC."
DASIFIELDS INCORPORATED,Fend Incorporated,SAINT LOUIS,MO,Arlington,VA,80,
PARK STRATTON ENGINEERING COMPANY INCORPORATED,"AVIATION SYSTEMS ENGINEERING COMPANY, INCORPORATED",BOULDER,CO,Lexington Park,MD,80,"Stratton Park Engineering Co., Inc."
LITE CYCLES INCORPORATED,"2 CIRCLE, INCORPORATED",TUCSON,AZ,Arlington,VA,80,"LITE CYCLES, INC."
RADIANT MISSION SOLUTIONS INC.,NVISION SOLUTIONS INC,COLORADO SPRINGS,CO,Stennis Space Center,MS,80,
"POLARIS ALPHA, LLC",Polaris Aero LLC,COLORADO SPRINGS,CO,Scottsdale,AZ,79,
RPA ELECTRONICS DESIGN LLC,Electronic Design,BINGHAMTON,NY,Latham,NY,79,RPA ELECTRONIC SOLUTIONS INC.
FOSTER MILLER INCORPORATED,SYNTERMED INCORPORATED,WALTHAM,MA,Atlanta,GA,79,"FOSTER-MILLER, INC."
EFFICIENT CHANNEL CODING INCORPORATED,EFFICIENT CHANNEL CODING,CLEVELAND,OH,Brookyln Hts,OH,79,EFFICIENT CHANNEL CODING
ASHWIN USHAS CORPORATION INCORPORATED,Ashwin-Ushas Corporation,FREEHOLD,NJ,Holmdel,NJ,79,Ashwin-Ushas Corporation
"VIDEO & TELECOMMUNICATIONS, IN","VIDA HEALTH COMMUNICATIONS, INC.",SPRINGFIELD,VA,CAMBRIDGE,MA,78,
"ARGON ST, INC.","ARGOSMD, INC.",FAIRFAX,VA,Studio City,CA,78,"SenSyTech, Inc. Imaging Group"
DYNAMIC STRUCTURES AND MATERIALS LIMITED LIABILITY COMPANY,Dynamic Spectrum Limited Liability Company,FRANKLIN,TN,Holmdel,NJ,78,DYNAMIC STRUCTURES & MATERIALS LLC
CONCEPTS ETI INC.,"Concept & Design, Inc.",WHITE RIVER JUNCTION,VT,Reston,VA,78,"Concepts NREC, LLC"
21ST CENTURY TECHNOLOGIES INCORPORATED (9551),CANDENT TECHNOLOGIES INCORPORATED,AUSTIN,TX,Greenfield,IN,78,"DEUMBRA, INC."
"SCIENCE, ENGINEERING & TECHNOL",Simulation Engineering Technol,ARLINGTON,VA,Bethesda,MD,78,Science & Technology Associate
"BLACKTOE MEDICAL III, INC.","Elate Medical, Inc.",PORTLAND,OR,VALLEY COTTAGE,NY,78,SONIVATE MEDICAL INC
"HYBRID PLASTICS, INCORPORATED",GRID LOGIC INCORPORATED,HATTIESBURG,MS,Lapeer,MI,78,HYBRID PLASTICS
OCEAN DESIGN INCORPORATED,"OCEAN DESIGN, INC.",DAYTONA BEACH,FL,Ormond Beach,FL,78,"OCEAN DESIGN, INC."
SCIENTIFIC SYSTEMS COMPANY INCORPORATED,SCIENTIFIC SYSTEMS CO INC,WOBURN,MA,Woburn,MA,78,SCIENTIFIC SYSTEMS CO INC
MORGANFRANKLIN CORPORATION,INFERLINK CORPORATION,MC LEAN,VA,El Segundo,CA,77,Intelligent Designs LLC
"SPARKCOGNITION GOVERNMENT SYSTEMS, INC.","NUPARADIGM GOVERNMENT SYSTEMS, INC.",AUSTIN,TX,St. Louis,MO,77,"SparkCognition, Inc."
PLASMA PROCESSES INCORPORATED,"PASCALL Systems, Incorporated",HUNTSVILLE,AL,Somerville,MA,77,"Plasma Processes, LLC"
"DESCARTES LABS GOVERNMENT, INC.","Descartes Labs, Inc.",SANTA FE,NM,Santa Fe,NM,77,"Descartes Labs, Inc."
TOTAL QUALITY SYSTEMS INCORPORATED (4525),"TOTAL QUALITY SYSTEMS, INC.",ROY,UT,Roy,UT,77,"TOTAL QUALITY SYSTEMS, INC."
IT CONSULTING PARTNERS LLC,"CORNERSTONE PARTNERS, LLC",JACKSON,WY,NORWICH,VT,76,
LOCKHEED MARTIN CORPORATION,CELL MATRIX CORPORATION,SAN DIEGO,CA,Blacksburg,VA,76,Aculight Corporation
WILLIAMS PYRO INCORPORATED,Asylon Incorporated,FORT WORTH,TX,Philadelphia,PA,76,"WILLIAMSRDM, INC."
LIGHTSEY SPACE RESEARCH,Free Space Research,ATLANTA,GA,Westminster,CO,76,"Austin Satellite Design, LLC"
"WEBCORE IP, INC.","ENCORE PATH, INC.",MIAMISBURG,OH,BALTIMORE,MD,76,"Webcore Technologies, Inc."
"GEOCENT, L.L.C.",Centil LLC,METAIRIE,LA,Boulder,CO,76,"SEV1TECH, LLC"
COMBUSTION RESEARCH AND FLOW T,COMBUSTION RESEARCH & FLOW TECHNOLOGY INC,DUBLIN,PA,Pipersville,PA,76,COMBUSTION RESEARCH & FLOW TECHNOLOGY INC
"COMTECH AEROASTRO, INC","AEROASTRO, INC.",ASHBURN,VA,Ashburn,VA,76,"AEROASTRO, INC."
"KRATOS TECHNOLOGY & TRAINING SOLUTIONS, INC.","Metis Technology Solutions, Inc.",SAN DIEGO,CA,Albuquerque,NM,75,"Perceptronics Solutions, Inc. "
SIMULA AEROSPACE & DEFENSE GRO,BEAVER AEROSPACE & DEFENSE,PHOENIX,AZ,Livonia,MI,75,"Simula, Inc."
"SCIENCE, ENGINEERING, AND TECHNOLOGY ASSOCIATES CORPORATION",SCIENCE AND TECHNOLOGY CORPORATION,ARLINGTON,VA,Hampton,VA,75,Science & Technology Associate
"BREAKPOINT LABS, LLC",Drakontas LLC,HERNDON,VA,Camden,NJ,75,
BREAKPOINT LABS LLC,Drakontas LLC,HERNDON,VA,Camden,NJ,75,
LANDTEC INC (NOT INC),Landtechnic Inc.,SONORA,CA,Gainesville,FL,74,"LANDTEC, INC."
TELEDYNE BENTHOS INCORPORATED,Dzyne Technologies Incorporated,NORTH FALMOUTH,MA,Fairfax,VA,73,"BENTHOS, INC."
"DIGITALGLOBE INTELLIGENCE SOLUTIONS, INC","DIGITAL FUSION SOLUTIONS, INC.",HERNDON,VA,Huntsville,AL,72,SPATIAL DATA ANALYTICS CORPORATION
"TRIQUINT CW, INC",Quinc.tech Inc.,NEWBURY PARK,CA,San Diego,CA,71,Triquint Semiconductor Inc
EMERGENT TRAVEL HEALTH INC.,"METAME HEALTH,INC",REDWOOD CITY,CA,Chicago,IL,71,
MEDICAL TECHNOLOGY ENTERPRISE CONSORTIUM,"Global Technology Enterprises, Inc.",SUMMERVILLE,SC,Chico,TX,71,
"SCHULTZ-CREEHAN HOLDINGS, INC.","SEA RUN HOLDINGS, INC.",BLACKSBURG,VA,FREEPORT,ME,71,AEROPROBE CORPORATION
"ROCKWELL COLLINS, INC.",ROCKSTEP SOLUTIONS INC,CEDAR RAPIDS,IA,Bar Harbor,ME,71,Silicon Space Technology Corporation
"TELEDYNE BENTHOS, INC","BENTHOS, INC.",NORTH FALMOUTH,MA,North Falmouth,MA,71,"BENTHOS, INC."
"TELEDYNE BENTHOS, INC.","BENTHOS, INC.",NORTH FALMOUTH,MA,North Falmouth,MA,71,"BENTHOS, INC."
LOCKHEED MARTIN ACULIGHT CORPORATION,Aculight Corporation,BOTHELL,WA,Bothell,WA,71,Aculight Corporation
J.S. HELD LLC,REDSHRED LLC,JERICHO,NY,Baltimore,MD,70,
ALLIANT TECHSYSTEMS OPERATIONS LLC,LASER OPERATIONS LLC,NORTHRIDGE,CA,Sylmar,CA,70,
APPLIED HYDRO-ACOUSTICS RESEAR,Applied Analytic Research,ROCKVILLE,MD,West Chester,PA,69,"ADAPTIVE METHODS, INC."
BAE SYSTEMS AEROSPACE & DEFENSE GROUP INC.,BEAVER AEROSPACE & DEFENSE,PHOENIX,AZ,Livonia,MI,69,
"L-3 COMMUNICATIONS GENEVA AEROSPACE, INC.","COMMUNICATIONS & EAR PROTECTION, INC.",CARROLLTON,TX,Enterprise,AL,68,"GENEVA AEROSPACE, INC."
"CREE FAYETTEVILLE, INC.","We The Village, Inc.",FAYETTEVILLE,AR,New York,NY,67,"Arkansas Power Electronics International, Inc."
MATERIALS & ELECTROCHEMICAL RESEARCH CORP.,"Materials and Systems Research, Inc.",TUCSON,AZ,Salt Lake City,UT,67,"ATS-MER, LLC"
EDO COMMUNICATIONS AND COUNTERMEASURES SYSTEMS INCORPORATED,"Rute Foundation Systems, Incorported",MORGAN HILL,CA,Portland,OR,64,
RING PETER,Harbinger,SUNNYVALE,CA,Henderson,NV,63,Advanced Methods & Materials (AMM)
"BROWNING, RAYMOND",Browning Engineering,SHOREHAM,NY,Hanover,NH,61,R. Browning Consultants
"BROWNING, RAYMOND",Browning Engineering,SHOREHAM,NY,Hanover,NH,61,R. Browning Consultants
"BROWNING, RAYMOND",Browning Engineering,REDWOOD CITY,CA,Hanover,NH,61,R. Browning Consultants
"BROWNING, RAYMOND",Browning Engineering,REDWOOD CITY,CA,Hanover,NH,61,R. Browning Consultants
"ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY, INC.","RADIATION EFFECTS RESEARCH ASSOCIATES, INC",WASHINGTON,DC,Bloomington,IN,59,
"PENNSYLVANIA STATE UNIVERSITY,",Peninsula Energy Partners,UNIVERSITY PAR,PA,Los Altos,CA,56,
LOUISIANA BOARD OF REGENTS,New England Rare Reagents,BATON ROUGE,LA,Gorham,ME,55,ADELPHI TECHNOLOGY INC
